User_Id,Place_Id,Place_Ratings,Place_Name,Category,City,Price,Rating,Time_Minutes,Lat,Long,Location,Age
239,184,2,Pantai Sepanjang,Bahari,Yogyakarta,10000,4.4,120.0,-8.1366656,110.5659962,"Kota Gede, DIY",23
239,68,5,Pasar Petak Sembilan,Pusat Perbelanjaan,Jakarta,0,4.4,45.0,-6.1436722,106.8129398,"Kota Gede, DIY",23
239,251,5,Taman Lansia,Taman Hiburan,Bandung,0,4.4,,-6.9021326,107.6209387,"Kota Gede, DIY",23
239,224,5,Dago Dreampark,Taman Hiburan,Bandung,40000,4.2,150.0,-6.8486423,107.625939,"Kota Gede, DIY",23
239,418,3,Museum Sepuluh Nopember Kota Surabaya,Budaya,Surabaya,5000,4.7,,-7.2454369,112.7378985,"Kota Gede, DIY",23
239,128,1,Gumuk Pasir Parangkusumo,Taman Hiburan,Yogyakarta,0,4.5,90.0,-8.0173266,110.3180791,"Kota Gede, DIY",23
239,294,1,Taman Film,Budaya,Bandung,0,4.3,90.0,-6.8986869,107.6077451,"Kota Gede, DIY",23
239,349,3,Wisata Mangrove Tapak,Cagar Alam,Semarang,5000,4.3,90.0,-6.9685618,110.3459696,"Kota Gede, DIY",23
239,51,1,Jakarta Planetarium,Taman Hiburan,Jakarta,12000,4.1,120.0,-6.1900819,106.8388532,"Kota Gede, DIY",23
239,16,3,Jembatan Kota Intan,Budaya,Jakarta,0,4.3,,-6.1314572,106.8106169,"Kota Gede, DIY",23
239,63,2,Museum Kebangkitan Nasional,Budaya,Jakarta,2000,4.7,45.0,-6.178352,106.838094,"Kota Gede, DIY",23
239,166,3,Kebun Teh Nglinggo,Cagar Alam,Yogyakarta,6000,4.5,,-7.647054,110.1414699,"Kota Gede, DIY",23
239,123,4,Kampung Wisata Rejowinangun,Budaya,Yogyakarta,0,4.3,,-7.8152776,110.3988359,"Kota Gede, DIY",23
239,338,2,Lawang Sewu,Budaya,Semarang,10000,4.6,,-6.9839099,110.4104342,"Kota Gede, DIY",23
239,415,2,Museum De Javasche Bank,Budaya,Surabaya,5000,4.6,60.0,-7.2353939,112.7367646,"Kota Gede, DIY",23
239,21,4,Museum Wayang,Budaya,Jakarta,5000,4.5,150.0,-6.1349072,106.8124452,"Kota Gede, DIY",23
239,13,5,Pulau Pramuka,Bahari,Jakarta,5000,4.2,,-5.745962,106.6136577,"Kota Gede, DIY",23
239,92,1,Nol Kilometer Jl.Malioboro,Taman Hiburan,Yogyakarta,0,4.7,45.0,-7.8013803,110.3647652,"Kota Gede, DIY",23
239,265,4,Museum Mandala Wangsit Siliwangi,Budaya,Bandung,0,4.4,60.0,-6.9173405,107.6112627,"Kota Gede, DIY",23
239,290,4,Museum Pendidikan Nasional,Budaya,Bandung,5000,4.6,,-6.8597474,107.5941693,"Kota Gede, DIY",23
239,373,2,Museum Kereta Ambarawa,Budaya,Semarang,10000,4.5,60.0,-7.2645989,110.4046017,"Kota Gede, DIY",23
239,114,3,The Lost World Castle,Taman Hiburan,Yogyakarta,30000,4.3,,-7.6041648,110.4510042,"Kota Gede, DIY",23
239,430,3,Atlantis Land Surabaya,Taman Hiburan,Surabaya,125000,4.4,120.0,-7.2516189,112.8009694,"Kota Gede, DIY",23
239,356,5,Saloka Theme Park,Taman Hiburan,Semarang,150000,4.4,180.0,-7.2807262,110.4595539,"Kota Gede, DIY",23
239,281,3,Tektona Waterpark,Taman Hiburan,Bandung,60000,3.8,,-7.0096022,107.6062161,"Kota Gede, DIY",23
239,297,5,Mountain View Golf Club,Cagar Alam,Bandung,375000,4.4,120.0,-6.8629384,107.6482191,"Kota Gede, DIY",23
239,349,1,Wisata Mangrove Tapak,Cagar Alam,Semarang,5000,4.3,90.0,-6.9685618,110.3459696,"Kota Gede, DIY",23
239,391,3,Flower Farm Setiya Aji,Cagar Alam,Semarang,7500,4.1,45.0,-7.2241813,110.3782661,"Kota Gede, DIY",23
240,44,3,Monumen Selamat Datang,Budaya,Jakarta,0,4.7,15.0,-6.1949978,106.8230496,"Cirebon, Jawa Barat",22
240,127,3,Blue Lagoon Jogja,Taman Hiburan,Yogyakarta,10000,4.3,,-7.7044358,110.45026,"Cirebon, Jawa Barat",22
240,3,3,Dunia Fantasi,Taman Hiburan,Jakarta,270000,4.6,360.0,-6.1253124,106.8335377,"Cirebon, Jawa Barat",22
240,90,1,Kampung Wisata Taman Sari,Taman Hiburan,Yogyakarta,5000,4.6,,-7.8100673,110.3594581,"Cirebon, Jawa Barat",22
240,17,3,Museum Fatahillah,Budaya,Jakarta,5000,4.4,,-6.1364489,106.8130661,"Cirebon, Jawa Barat",22
240,376,4,Semarang Chinatown,Budaya,Semarang,30000,4.5,30.0,-6.9749923,110.424954,"Cirebon, Jawa Barat",22
240,51,5,Jakarta Planetarium,Taman Hiburan,Jakarta,12000,4.1,120.0,-6.1900819,106.8388532,"Cirebon, Jawa Barat",22
240,367,4,Wisata Lereng Kelir,Cagar Alam,Semarang,7000,4.3,,-7.3126613,110.3746785,"Cirebon, Jawa Barat",22
240,218,2,Kawah Putih,Cagar Alam,Bandung,81000,4.5,,-7.1662039,107.4021256,"Cirebon, Jawa Barat",22
240,60,4,Museum Tekstil,Budaya,Jakarta,5000,4.5,45.0,-6.1879634,106.8096081,"Cirebon, Jawa Barat",22
240,355,3,Umbul Sidomukti,Cagar Alam,Semarang,75000,4.6,,-7.1945903,110.3733583,"Cirebon, Jawa Barat",22
240,140,3,Bendung Lepen,Taman Hiburan,Yogyakarta,0,4.6,60.0,-7.8316668,110.3945119,"Cirebon, Jawa Barat",22
240,348,3,Pura Giri Natha,Budaya,Semarang,20000,4.7,,-6.9984759,110.4106468,"Cirebon, Jawa Barat",22
240,282,5,Curug Cilengkrang,Cagar Alam,Bandung,7500,4.0,60.0,-6.8908877,107.7307085,"Cirebon, Jawa Barat",22
240,210,2,Pantai Congot,Bahari,Yogyakarta,3000,4.3,,-7.9075425,110.0535658,"Cirebon, Jawa Barat",22
240,416,4,Keraton Surabaya,Budaya,Surabaya,0,4.4,,-7.2567553,112.7942203,"Cirebon, Jawa Barat",22
240,378,5,Jembatan Biru Ambarawa,Taman Hiburan,Semarang,0,4.2,60.0,-7.2678201,110.4483217,"Cirebon, Jawa Barat",22
240,19,1,Kidzania,Taman Hiburan,Jakarta,185000,4.6,300.0,-6.2250735,106.8097144,"Cirebon, Jawa Barat",22
240,364,2,Water Blaster Bukit Candi Golf,Taman Hiburan,Semarang,80000,4.2,60.0,-7.0218894,110.4383345,"Cirebon, Jawa Barat",22
240,343,2,Pantai Baruna,Bahari,Semarang,3000,4.0,,-6.9451052,110.3982398,"Cirebon, Jawa Barat",22
240,313,1,Taman Begonia,Cagar Alam,Bandung,10000,4.4,90.0,-6.8260163,107.6383564,"Cirebon, Jawa Barat",22
240,351,4,Old City 3D Trick Art Museum,Budaya,Semarang,50000,4.4,,-6.9684064,110.4261995,"Cirebon, Jawa Barat",22
240,165,4,Green Village Gedangsari,Taman Hiburan,Yogyakarta,2000,4.2,60.0,-7.813094,110.615571,"Cirebon, Jawa Barat",22
240,426,2,Balai Kota Surabaya,Budaya,Surabaya,0,4.7,60.0,-7.2592948,112.7470512,"Cirebon, Jawa Barat",22
240,202,1,Pantai Ngandong,Bahari,Yogyakarta,10000,4.5,,-8.146423,110.6061408,"Cirebon, Jawa Barat",22
240,417,5,Klenteng Sanggar Agung,Budaya,Surabaya,10000,4.5,,-7.246944,112.802222,"Cirebon, Jawa Barat",22
240,173,1,Pantai Nglambor,Bahari,Yogyakarta,10000,4.4,,-8.1827028,110.6792399,"Cirebon, Jawa Barat",22
240,15,3,Pasar Seni,Pusat Perbelanjaan,Jakarta,0,4.4,90.0,-6.1766868,106.8417666,"Cirebon, Jawa Barat",22
240,39,5,Museum Macan (Modern and Contemporary Art in Nusantara),Budaya,Jakarta,100000,4.5,120.0,-6.190942,106.767622,"Cirebon, Jawa Barat",22
240,170,2,Candi Borobudur,Budaya,Yogyakarta,50000,4.7,120.0,-7.6078738,110.2037513,"Cirebon, Jawa Barat",22
240,418,4,Museum Sepuluh Nopember Kota Surabaya,Budaya,Surabaya,5000,4.7,,-7.2454369,112.7378985,"Cirebon, Jawa Barat",22
240,71,1,Cibubur Garden Diary (Cibugary),Cagar Alam,Jakarta,50000,4.5,,-6.3799969,106.8949793,"Cirebon, Jawa Barat",22
240,50,4,Museum Joang 45,Budaya,Jakarta,2000,4.0,,-6.1861838,106.8364761,"Cirebon, Jawa Barat",22
240,37,3,Bumi Perkemahan Cibubur,Taman Hiburan,Jakarta,10000,4.5,,-6.3602487,106.893842,"Cirebon, Jawa Barat",22
240,311,3,The Lodge Maribaya,Cagar Alam,Bandung,25000,4.3,150.0,-6.8294112,107.6874666,"Cirebon, Jawa Barat",22
241,177,5,Pantai Parangtritis,Bahari,Yogyakarta,10000,4.5,,-8.024608,110.3298045,"Subang, Jawa Barat",20
241,134,4,Desa Wisata Gamplong,Taman Hiburan,Yogyakarta,10000,4.4,60.0,-7.8055232,110.2374676,"Subang, Jawa Barat",20
241,40,5,Galeri Nasional Indonesia,Budaya,Jakarta,0,4.6,,-6.1785482,106.8327716,"Subang, Jawa Barat",20
241,165,3,Green Village Gedangsari,Taman Hiburan,Yogyakarta,2000,4.2,60.0,-7.813094,110.615571,"Subang, Jawa Barat",20
241,372,4,Gua Maria Kerep Ambarawa,Cagar Alam,Semarang,2000,4.8,,-7.2552364,110.3991897,"Subang, Jawa Barat",20
241,389,2,Brown Canyon,Cagar Alam,Semarang,0,4.2,30.0,-7.0565164,110.4862531,"Subang, Jawa Barat",20
241,372,3,Gua Maria Kerep Ambarawa,Cagar Alam,Semarang,2000,4.8,,-7.2552364,110.3991897,"Subang, Jawa Barat",20
241,187,2,Pantai Siung,Bahari,Yogyakarta,10000,4.6,,-8.1818233,110.6832394,"Subang, Jawa Barat",20
241,201,5,Pantai Kesirat,Bahari,Yogyakarta,5000,4.6,90.0,-8.0961535,110.4350483,"Subang, Jawa Barat",20
241,25,4,Pasar Tanah Abang,Pusat Perbelanjaan,Jakarta,0,4.0,45.0,-6.1890096,106.8119312,"Subang, Jawa Barat",20
241,305,1,Sunrise Point Cukul,Cagar Alam,Bandung,10000,4.6,,-7.233689,107.5342933,"Subang, Jawa Barat",20
241,371,3,Wisata Eling Bening,Cagar Alam,Semarang,25000,4.3,90.0,-7.2531096,110.4264512,"Subang, Jawa Barat",20
241,183,1,Jogja Bay Pirates Adventure Waterpark,Taman Hiburan,Yogyakarta,150000,4.4,,-7.7478461,110.4188754,"Subang, Jawa Barat",20
241,56,5,Pantai Ancol,Bahari,Jakarta,25000,4.4,,-6.1194215,106.8502435,"Subang, Jawa Barat",20
241,420,3,Surabaya Museum (Gedung Siola),Budaya,Surabaya,0,4.5,45.0,-7.2562972,112.7379955,"Subang, Jawa Barat",20
241,375,2,Kota Lama Semarang,Budaya,Semarang,0,4.7,90.0,-6.9681399,110.4278611,"Subang, Jawa Barat",20
241,44,5,Monumen Selamat Datang,Budaya,Jakarta,0,4.7,15.0,-6.1949978,106.8230496,"Subang, Jawa Barat",20
241,188,3,Pantai Sadranan,Bahari,Yogyakarta,10000,4.6,,-8.145668,110.6043914,"Subang, Jawa Barat",20
241,42,1,Museum Seni Rupa dan Kramik,Budaya,Jakarta,5000,4.4,,-6.1342598,106.814552,"Subang, Jawa Barat",20
241,45,3,Jakarta Aquarium dan Safari,Taman Hiburan,Jakarta,185000,4.6,,-6.1752647,106.7904684,"Subang, Jawa Barat",20
241,347,1,Taman Pandanaran,Taman Hiburan,Semarang,0,4.4,45.0,-6.9877936,110.4172262,"Subang, Jawa Barat",20
241,347,2,Taman Pandanaran,Taman Hiburan,Semarang,0,4.4,45.0,-6.9877936,110.4172262,"Subang, Jawa Barat",20
241,329,5,Bukit Gantole Cililin,Cagar Alam,Bandung,0,4.4,45.0,-6.9588812,107.4713147,"Subang, Jawa Barat",20
241,76,1,Taman Cattleya,Taman Hiburan,Jakarta,20000,4.5,,-6.1810843,106.7954476,"Subang, Jawa Barat",20
242,167,5,Geoforest Watu Payung Turunan,Cagar Alam,Yogyakarta,0,4.5,60.0,-7.974294,110.4364363,"Karawang, Jawa Barat",20
242,263,2,Curug Batu Templek,Cagar Alam,Bandung,5000,4.1,90.0,-6.8743633,107.6844023,"Karawang, Jawa Barat",20
242,211,5,GunungTangkuban perahu,Cagar Alam,Bandung,30000,4.5,,-6.7596377,107.6097807,"Karawang, Jawa Barat",20
242,102,4,Monumen Batik Yogyakarta,Budaya,Yogyakarta,40000,4.5,15.0,-7.8011159,110.3646172,"Karawang, Jawa Barat",20
242,34,5,Pasar Taman Puring,Pusat Perbelanjaan,Jakarta,0,4.4,60.0,-6.241369,106.7890587,"Karawang, Jawa Barat",20
242,205,4,Desa Wisata Tembi,Taman Hiburan,Yogyakarta,50000,4.5,,-7.8725673,110.3546963,"Karawang, Jawa Barat",20
242,8,1,Ocean Ecopark,Taman Hiburan,Jakarta,180000,4.0,,-6.1258017,106.8363249,"Karawang, Jawa Barat",20
242,82,2,Museum Satria Mandala,Budaya,Jakarta,5000,4.5,150.0,-6.2316985,106.8185425,"Karawang, Jawa Barat",20
242,46,1,Pulau Semak Daun,Bahari,Jakarta,40000,4.0,,-5.7296716,106.5714158,"Karawang, Jawa Barat",20
242,435,3,Taman Air Mancur Menari Kenjeran,Taman Hiburan,Surabaya,0,4.4,45.0,-7.2752955,112.7549381,"Karawang, Jawa Barat",20
242,322,5,Bukit Jamur,Cagar Alam,Bandung,0,4.2,,-7.1951102,107.4312811,"Karawang, Jawa Barat",20
242,45,2,Jakarta Aquarium dan Safari,Taman Hiburan,Jakarta,185000,4.6,,-6.1752647,106.7904684,"Karawang, Jawa Barat",20
242,422,2,Monumen Jalesveva Jayamahe,Budaya,Surabaya,0,4.6,15.0,-7.1954748,112.7395206,"Karawang, Jawa Barat",20
242,205,3,Desa Wisata Tembi,Taman Hiburan,Yogyakarta,50000,4.5,,-7.8725673,110.3546963,"Karawang, Jawa Barat",20
242,410,3,Ciputra Waterpark,Taman Hiburan,Surabaya,95000,4.3,90.0,-7.2861707,112.6333338,"Karawang, Jawa Barat",20
242,224,3,Dago Dreampark,Taman Hiburan,Bandung,40000,4.2,150.0,-6.8486423,107.625939,"Karawang, Jawa Barat",20
242,248,4,NuArt Sculpture Park,Taman Hiburan,Bandung,50000,4.7,,-6.8778589,107.5720263,"Karawang, Jawa Barat",20
242,27,4,Sea World,Taman Hiburan,Jakarta,115000,4.5,180.0,-6.1264775,106.842963,"Karawang, Jawa Barat",20
242,34,4,Pasar Taman Puring,Pusat Perbelanjaan,Jakarta,0,4.4,60.0,-6.241369,106.7890587,"Karawang, Jawa Barat",20
242,353,5,Taman Srigunting,Taman Hiburan,Semarang,0,4.7,,-6.9681728,110.4278262,"Karawang, Jawa Barat",20
242,428,5,Monumen Bambu Runcing Surabaya,Budaya,Surabaya,0,4.6,15.0,-7.2677755,112.7443898,"Karawang, Jawa Barat",20
242,383,2,Taman Tabanas,Taman Hiburan,Semarang,0,4.4,60.0,-7.0388032,110.4215576,"Karawang, Jawa Barat",20
242,375,5,Kota Lama Semarang,Budaya,Semarang,0,4.7,90.0,-6.9681399,110.4278611,"Karawang, Jawa Barat",20
242,104,1,Tebing Breksi,Budaya,Yogyakarta,20000,4.4,,-7.7815714,110.5045827,"Karawang, Jawa Barat",20
242,40,4,Galeri Nasional Indonesia,Budaya,Jakarta,0,4.6,,-6.1785482,106.8327716,"Karawang, Jawa Barat",20
242,30,3,Taman Menteng,Taman Hiburan,Jakarta,0,4.5,,-6.1964087,106.8293106,"Karawang, Jawa Barat",20
242,216,1,Farm House Susu Lembang,Taman Hiburan,Bandung,30000,4.4,,-6.832969,107.6056183,"Karawang, Jawa Barat",20
242,376,2,Semarang Chinatown,Budaya,Semarang,30000,4.5,30.0,-6.9749923,110.424954,"Karawang, Jawa Barat",20
242,325,3,Saung Angklung Mang Udjo,Budaya,Bandung,75000,4.7,,-6.8971362,107.6558466,"Karawang, Jawa Barat",20
242,220,4,Dusun Bambu,Taman Hiburan,Bandung,25000,4.5,,-6.7897147,107.5791627,"Karawang, Jawa Barat",20
242,3,4,Dunia Fantasi,Taman Hiburan,Jakarta,270000,4.6,360.0,-6.1253124,106.8335377,"Karawang, Jawa Barat",20
242,169,4,Puncak Segoro,Cagar Alam,Yogyakarta,5000,4.2,90.0,-8.1026167,110.4562084,"Karawang, Jawa Barat",20
242,76,5,Taman Cattleya,Taman Hiburan,Jakarta,20000,4.5,,-6.1810843,106.7954476,"Karawang, Jawa Barat",20
242,235,3,Gua Belanda,Cagar Alam,Bandung,15000,4.4,45.0,-6.8544594,107.6377907,"Karawang, Jawa Barat",20
242,251,5,Taman Lansia,Taman Hiburan,Bandung,0,4.4,,-6.9021326,107.6209387,"Karawang, Jawa Barat",20
242,41,4,Museum Bahari Jakarta,Budaya,Jakarta,2000,4.4,120.0,-6.1269553,106.8085899,"Karawang, Jawa Barat",20
242,347,5,Taman Pandanaran,Taman Hiburan,Semarang,0,4.4,45.0,-6.9877936,110.4172262,"Karawang, Jawa Barat",20
242,17,2,Museum Fatahillah,Budaya,Jakarta,5000,4.4,,-6.1364489,106.8130661,"Karawang, Jawa Barat",20
242,190,4,Pantai Samas,Bahari,Yogyakarta,4000,4.0,45.0,-8.0045535,110.2703756,"Karawang, Jawa Barat",20
242,347,1,Taman Pandanaran,Taman Hiburan,Semarang,0,4.4,45.0,-6.9877936,110.4172262,"Karawang, Jawa Barat",20
242,165,5,Green Village Gedangsari,Taman Hiburan,Yogyakarta,2000,4.2,60.0,-7.813094,110.615571,"Karawang, Jawa Barat",20
242,110,4,Monumen Serangan Umum 1 Maret,Taman Hiburan,Yogyakarta,3000,4.6,,-7.8010124,110.3653376,"Karawang, Jawa Barat",20
242,300,5,Sanghyang Heuleut,Cagar Alam,Bandung,10000,4.4,,-6.8765131,107.3422183,"Karawang, Jawa Barat",20
242,201,5,Pantai Kesirat,Bahari,Yogyakarta,5000,4.6,90.0,-8.0961535,110.4350483,"Karawang, Jawa Barat",20
243,290,3,Museum Pendidikan Nasional,Budaya,Bandung,5000,4.6,,-6.8597474,107.5941693,"Purwakarat, Jawa Barat",20
243,405,2,Surabaya North Quay,Taman Hiburan,Surabaya,50000,4.4,,-7.1968193,112.7324578,"Purwakarat, Jawa Barat",20
243,319,5,Kawah Rengganis Cibuni,Cagar Alam,Bandung,5000,4.3,,-7.1724126,107.3766656,"Purwakarat, Jawa Barat",20
243,88,1,Museum Benteng Vredeburg Yogyakarta,Budaya,Yogyakarta,3000,4.6,120.0,-7.8002016,110.3663044,"Purwakarat, Jawa Barat",20
243,156,3,Pantai Pulang Sawal,Bahari,Yogyakarta,10000,4.5,,-8.1506589,110.6126311,"Purwakarat, Jawa Barat",20
243,409,4,Rumah Batik,Budaya,Surabaya,0,4.5,15.0,-7.278736,112.718453,"Purwakarat, Jawa Barat",20
243,295,4,Museum Nike Ardilla,Budaya,Bandung,0,4.6,,-6.9406015,107.6725445,"Purwakarat, Jawa Barat",20
243,88,4,Museum Benteng Vredeburg Yogyakarta,Budaya,Yogyakarta,3000,4.6,120.0,-7.8002016,110.3663044,"Purwakarat, Jawa Barat",20
243,91,5,Situs Warungboto,Taman Hiburan,Yogyakarta,0,4.4,60.0,-7.8102685,110.3931513,"Purwakarat, Jawa Barat",20
243,315,1,Curug Luhur Waterfall,Cagar Alam,Bandung,5000,4.2,,-6.8131767,107.7136367,"Purwakarat, Jawa Barat",20
243,132,5,Air Terjun Kedung Pedut,Cagar Alam,Yogyakarta,20000,4.5,60.0,-7.7699875,110.1210707,"Purwakarat, Jawa Barat",20
243,293,1,Taman Badak,Taman Hiburan,Bandung,0,4.5,,-6.9132752,107.6094908,"Purwakarat, Jawa Barat",20
243,250,1,Pesona Nirwana Waterpark & Cottages,Taman Hiburan,Bandung,50000,4.1,,-7.0409154,107.5269156,"Purwakarat, Jawa Barat",20
243,20,1,Museum Taman Prasasti,Budaya,Jakarta,2000,4.5,90.0,-6.1722241,106.8189695,"Purwakarat, Jawa Barat",20
243,223,2,Masjid Raya Bandung,Tempat Ibadah,Bandung,0,4.7,,-6.9216897,107.6061399,"Purwakarat, Jawa Barat",20
243,33,1,Taman Suropati,Taman Hiburan,Jakarta,0,4.6,,-6.1994034,106.8326228,"Purwakarat, Jawa Barat",20
243,201,5,Pantai Kesirat,Bahari,Yogyakarta,5000,4.6,90.0,-8.0961535,110.4350483,"Purwakarat, Jawa Barat",20
243,416,5,Keraton Surabaya,Budaya,Surabaya,0,4.4,,-7.2567553,112.7942203,"Purwakarat, Jawa Barat",20
243,134,5,Desa Wisata Gamplong,Taman Hiburan,Yogyakarta,10000,4.4,60.0,-7.8055232,110.2374676,"Purwakarat, Jawa Barat",20
243,277,1,Peta Park,Taman Hiburan,Bandung,15000,4.3,,-6.9317951,107.5883026,"Purwakarat, Jawa Barat",20
243,265,2,Museum Mandala Wangsit Siliwangi,Budaya,Bandung,0,4.4,60.0,-6.9173405,107.6112627,"Purwakarat, Jawa Barat",20
243,119,1,Lava Bantal,Budaya,Yogyakarta,5000,4.4,30.0,-7.8081518,110.4595183,"Purwakarat, Jawa Barat",20
243,239,3,Lembang Park & Zoo,Cagar Alam,Bandung,50000,4.5,210.0,-6.8059154,107.5919726,"Purwakarat, Jawa Barat",20
243,278,4,Masjid Daarut Tauhiid Bandung,Tempat Ibadah,Bandung,0,4.9,,-6.863527,107.5899194,"Purwakarat, Jawa Barat",20
243,190,1,Pantai Samas,Bahari,Yogyakarta,4000,4.0,45.0,-8.0045535,110.2703756,"Purwakarat, Jawa Barat",20
243,332,4,Rainbow Garden,Cagar Alam,Bandung,20000,4.6,90.0,-6.8179514,107.618914,"Purwakarat, Jawa Barat",20
243,216,3,Farm House Susu Lembang,Taman Hiburan,Bandung,30000,4.4,,-6.832969,107.6056183,"Purwakarat, Jawa Barat",20
243,78,4,Hutan Kota Srengseng,Taman Hiburan,Jakarta,1000,4.3,,-6.2106945,106.7643954,"Purwakarat, Jawa Barat",20
243,82,1,Museum Satria Mandala,Budaya,Jakarta,5000,4.5,150.0,-6.2316985,106.8185425,"Purwakarat, Jawa Barat",20
243,304,5,Situ Cileunca,Cagar Alam,Bandung,2500,4.4,,-7.1923281,107.5510012,"Purwakarat, Jawa Barat",20
243,153,4,Pantai Kukup,Bahari,Yogyakarta,10000,4.0,,-8.1338763,110.5548349,"Purwakarat, Jawa Barat",20
243,317,5,Curug Cimahi,Cagar Alam,Bandung,15000,4.6,30.0,-6.7977383,107.5783691,"Purwakarat, Jawa Barat",20
244,299,3,Sendang Geulis Kahuripan,Cagar Alam,Bandung,10000,4.3,120.0,-6.7495268,107.478658,"Jakarta Utara, DKI Jakarta",27
244,366,5,Tirto Argo Siwarak,Taman Hiburan,Semarang,20000,4.4,150.0,-7.132106,110.394523,"Jakarta Utara, DKI Jakarta",27
244,227,1,Alun-Alun Kota Bandung,Taman Hiburan,Bandung,0,4.6,60.0,-6.9218571,107.6070141,"Jakarta Utara, DKI Jakarta",27
244,163,2,Watu Mabur Mangunan,Cagar Alam,Yogyakarta,2500,4.5,60.0,-7.947121,110.441,"Jakarta Utara, DKI Jakarta",27
244,113,3,Gedung Agung Yogyakarta,Budaya,Yogyakarta,0,4.6,,-7.8001506,110.3637507,"Jakarta Utara, DKI Jakarta",27
244,304,3,Situ Cileunca,Cagar Alam,Bandung,2500,4.4,,-7.1923281,107.5510012,"Jakarta Utara, DKI Jakarta",27
244,96,5,Alun Alun Selatan Yogyakarta,Taman Hiburan,Yogyakarta,0,4.6,60.0,-7.8116719,110.363238,"Jakarta Utara, DKI Jakarta",27
244,292,3,Curug Anom,Cagar Alam,Bandung,0,4.6,,-6.8116009,107.5695213,"Jakarta Utara, DKI Jakarta",27
244,244,5,Kampung Batu Malakasari,Taman Hiburan,Bandung,10000,4.1,,-7.0093633,107.6069444,"Jakarta Utara, DKI Jakarta",27
244,183,4,Jogja Bay Pirates Adventure Waterpark,Taman Hiburan,Yogyakarta,150000,4.4,,-7.7478461,110.4188754,"Jakarta Utara, DKI Jakarta",27
244,247,1,Kiara Artha Park,Taman Hiburan,Bandung,15000,4.4,,-6.9159459,107.6421462,"Jakarta Utara, DKI Jakarta",27
244,331,4,Kyotoku Floating Market,Budaya,Bandung,175000,4.5,150.0,-6.819875,107.618707,"Jakarta Utara, DKI Jakarta",27
244,316,2,Curug Malela,Cagar Alam,Bandung,10000,4.4,,-7.0182386,107.2072145,"Jakarta Utara, DKI Jakarta",27
244,15,1,Pasar Seni,Pusat Perbelanjaan,Jakarta,0,4.4,90.0,-6.1766868,106.8417666,"Jakarta Utara, DKI Jakarta",27
244,384,2,Kampung Tematik Jawi,Budaya,Semarang,0,4.5,90.0,-7.0290974,110.3775382,"Jakarta Utara, DKI Jakarta",27
244,377,3,La Kana Chapel,Taman Hiburan,Semarang,35000,4.5,,-7.2156923,110.3649392,"Jakarta Utara, DKI Jakarta",27
244,176,4,Museum Gunung Merapi,Budaya,Yogyakarta,10000,4.4,60.0,-7.6159272,110.4243329,"Jakarta Utara, DKI Jakarta",27
244,160,1,Pasar Kebon Empring Bintaran,Pusat Perbelanjaan,Yogyakarta,0,4.4,,-7.8363205,110.4575806,"Jakarta Utara, DKI Jakarta",27
244,114,4,The Lost World Castle,Taman Hiburan,Yogyakarta,30000,4.3,,-7.6041648,110.4510042,"Jakarta Utara, DKI Jakarta",27
244,122,4,Watu Goyang,Budaya,Yogyakarta,2500,4.4,45.0,-7.9274086,110.4120586,"Jakarta Utara, DKI Jakarta",27
244,326,5,Taman Kupu-Kupu Cihanjuang,Cagar Alam,Bandung,10000,4.0,,-6.8590047,107.568779,"Jakarta Utara, DKI Jakarta",27
244,331,1,Kyotoku Floating Market,Budaya,Bandung,175000,4.5,150.0,-6.819875,107.618707,"Jakarta Utara, DKI Jakarta",27
244,430,3,Atlantis Land Surabaya,Taman Hiburan,Surabaya,125000,4.4,120.0,-7.2516189,112.8009694,"Jakarta Utara, DKI Jakarta",27
244,319,4,Kawah Rengganis Cibuni,Cagar Alam,Bandung,5000,4.3,,-7.1724126,107.3766656,"Jakarta Utara, DKI Jakarta",27
244,96,5,Alun Alun Selatan Yogyakarta,Taman Hiburan,Yogyakarta,0,4.6,60.0,-7.8116719,110.363238,"Jakarta Utara, DKI Jakarta",27
244,264,3,Gereja Katedral Santo Petrus Bandung,Tempat Ibadah,Bandung,0,4.8,,-6.9148394,107.6105511,"Jakarta Utara, DKI Jakarta",27
244,114,4,The Lost World Castle,Taman Hiburan,Yogyakarta,30000,4.3,,-7.6041648,110.4510042,"Jakarta Utara, DKI Jakarta",27
244,132,4,Air Terjun Kedung Pedut,Cagar Alam,Yogyakarta,20000,4.5,60.0,-7.7699875,110.1210707,"Jakarta Utara, DKI Jakarta",27
244,296,2,Batununggal Indah Club,Taman Hiburan,Bandung,70000,4.4,,-6.96323,107.626416,"Jakarta Utara, DKI Jakarta",27
244,349,1,Wisata Mangrove Tapak,Cagar Alam,Semarang,5000,4.3,90.0,-6.9685618,110.3459696,"Jakarta Utara, DKI Jakarta",27
244,170,2,Candi Borobudur,Budaya,Yogyakarta,50000,4.7,120.0,-7.6078738,110.2037513,"Jakarta Utara, DKI Jakarta",27
244,102,3,Monumen Batik Yogyakarta,Budaya,Yogyakarta,40000,4.5,15.0,-7.8011159,110.3646172,"Jakarta Utara, DKI Jakarta",27
244,211,3,GunungTangkuban perahu,Cagar Alam,Bandung,30000,4.5,,-6.7596377,107.6097807,"Jakarta Utara, DKI Jakarta",27
245,187,1,Pantai Siung,Bahari,Yogyakarta,10000,4.6,,-8.1818233,110.6832394,"Jakarta Selatan, DKI Jakarta",27
